time,flight mode,control,x,y,z,yaw,wall_angle,wall_dist
1495267940.046373964,4,1,0,0,0.75,0.0968961,0,1555.68
1495267940.053027491,4,1,0,0,0.75,0.0968961,0,1555.68
1495267940.059700477,4,1,0,0,0.75,0.094209,0,1555.68
1495267940.066361505,4,1,0,0,0.75,0.094209,0,1555.68
1495267940.073030741,4,1,0,0,0.75,0.094209,0,1555.68
1495267940.079708227,4,1,0,0,0.75,0.094209,0,1555.68
1495267940.086367963,4,1,0,0,0.75,0.094209,0,1555.68
1495267940.093041824,4,1,0,0,0.75,0.0914159,0,1555.68
1495267940.099705268,4,1,0,0,0.75,0.0914159,0,1555.68
1495267940.106372171,4,1,0,0,0.75,0.0914159,-1.04195,1623.85
1495267940.113019740,4,1,0,0,0.75,0.0914159,0,1623.85
1495267940.119942099,4,1,0,0,0.75,0.0914159,0,1623.85
1495267940.126413462,4,1,0,0,0.75,0.0914159,0,1623.85
1495267940.133051698,4,1,0,0,0.75,0.0914159,0,1623.85
1495267940.139737642,4,1,0,0,0.75,0.0890488,0,1623.85
1495267940.146952415,4,1,0,0,0.75,0.0890488,0,1623.85
1495267940.153598193,4,1,0,0,0.75,0.0890488,0,1623.85
1495267940.159716350,4,1,0,0,0.75,0.0890488,0,1623.85
1495267940.166335920,4,1,0,0,0.75,0.0890488,0,1623.85
1495267940.173013906,4,1,0,0,0.75,0.0890488,0,1623.85
1495267940.179720642,4,1,0,0,0.75,0.0871684,0,1623.85
1495267940.186389711,4,1,0,0,0.75,0.0871684,0,1623.85
1495267940.193040780,4,1,0,0,0.75,0.0871684,0,1623.85
1495267940.199698475,4,1,0,0,0.75,0.0871684,0,1623.85
1495267940.206397627,4,1,0,0,0.75,0.0871684,0,1623.85
1495267940.213035697,4,1,0,0,0.75,0.0854901,0,1623.85
1495267940.219711308,4,1,0,0,0.75,0.0854901,0,1623.85
1495267940.226366710,4,1,0,0,0.75,0.0854901,0,1623.85
1495267940.232996905,4,1,0,0,0.75,0.0854901,0,1623.85
1495267940.239704307,4,1,0,0,0.75,0.0854901,0,1623.85
1495267940.246370918,4,1,0,0,0.75,0.0833917,0,1623.85
1495267940.253032113,4,1,0,0,0.75,0.0833917,-1.04195,1709.14
1495267940.259707390,4,1,0,0,0.75,0.0833917,0,1709.14
1495267940.266386960,4,1,0,0,0.75,0.0833917,0,1709.14
1495267940.273047571,4,1,0,0,0.75,0.0833917,0,1709.14
1495267940.279773348,4,1,0,0,0.75,0.0833917,0,1709.14
1495267940.286374834,4,1,0,0,0.75,0.082124,0,1709.14
1495267940.293510316,4,1,0,0,0.75,0.082124,0,1709.14
1495267940.299709431,4,1,0,0,0.75,0.082124,0,1709.14
1495267940.306378542,4,1,0,0,0.75,0.082124,0,1709.14
1495267940.313047278,4,1,0,0,0.75,0.082124,0,1709.14
1495267940.319701764,4,1,0,0,0.75,0.0805643,0,1709.14
1495267940.326368709,4,1,0,0,0.75,0.0805643,0,1709.14
1495267940.333031361,4,1,0,0,0.75,0.0805643,0,1709.14
1495267940.339695389,4,1,0,0,0.75,0.0805643,0,1709.14
1495267940.346366208,4,1,0,0,0.75,0.0805643,0,1709.14
1495267940.353036361,4,1,0,0,0.75,0.0805643,0,1709.14
1495267940.359705389,4,1,0,0,0.75,0.0789801,0,1709.14
1495267940.366397291,4,1,0,0,0.75,0.0789801,0,1709.14
1495267940.373007861,4,1,0,0,0.75,0.0789801,0,1709.14
1495267940.379709847,4,1,0,0,0.75,0.0789801,0,1709.14
1495267940.386372791,4,1,0,0,0.75,0.0789801,0,1709.14
1495267940.393054193,4,1,0,0,0.75,0.0789801,0,1709.14
1495267940.399708305,4,1,0,0,0.75,0.0774164,0.0909484,1802.23
1495267940.406407124,4,1,0,0,0.75,0.0774164,0,1802.23
1495267940.413018610,4,1,0,0,0.75,0.0774164,0,1802.23
1495267940.419710346,4,1,0,0,0.75,0.0774164,0,1802.23
1495267940.426395915,4,1,0,0,0.75,0.0774164,0,1802.23
1495267940.433033401,4,1,0,0,0.75,0.0774164,0,1802.23
1495267940.439720429,4,1,0,0,0.75,0.0761337,0,1802.23
1495267940.446368998,4,1,0,0,0.75,0.0761337,0,1802.23
1495267940.453048859,4,1,0,0,0.75,0.0761337,0,1802.23
1495267940.459714803,4,1,0,0,0.75,0.0761337,0,1802.23
1495267940.466375831,4,1,0,0,0.75,0.0761337,0,1802.23
1495267940.473043275,4,1,0,0,0.75,0.0761337,0,1802.23
1495267940.479730261,4,1,0,0,0.75,0.0747977,0,1802.23
1495267940.486384622,4,1,0,0,0.75,0.0747977,0,1802.23
1495267940.493061817,4,1,0,0,0.75,0.0747977,0,1802.23
1495267940.499798635,4,1,0,0,0.75,0.0747977,0,1802.23
1495267940.506387705,4,1,0,0,0.75,0.0747977,0,1802.23
1495267940.513065608,4,1,0,0,0.75,0.0730168,0,1802.23
1495267940.519724011,4,1,0,0,0.75,0.0730168,0,1802.23
1495267940.526373538,4,1,0,0,0.75,0.0730168,-0.00281489,1762.11
1495267940.533842309,4,1,0,0,0.75,0.0730168,0,1762.11
1495267940.540802543,4,1,0,0,0.75,0.0730168,0,1762.11
1495267940.546367663,4,1,0,0,0.75,0.0720124,0,1762.11
1495267940.553036607,4,1,0,0,0.75,0.0720124,0,1762.11
1495267940.559753885,4,1,0,0,0.75,0.0720124,0,1762.11
1495267940.566372829,4,1,0,0,0.75,0.0720124,0,1762.11
1495267940.573614727,4,1,0,0,0.75,0.0720124,0,1762.11
1495267940.579708218,4,1,0,0,0.75,0.0720124,0,1762.11
1495267940.586395412,4,1,0,0,0.75,0.0708023,0,1762.11
1495267940.593041398,4,1,0,0,0.75,0.0708023,0,1762.11
1495267940.599702968,4,1,0,0,0.75,0.0708023,0,1762.11
1495267940.606371162,4,1,0,0,0.75,0.0708023,0,1762.11
1495267940.613041356,4,1,0,0,0.75,0.0708023,0,1762.11
1495267940.619703217,4,1,0,0,0.75,0.0708023,0,1762.11
1495267940.626376828,4,1,0,0,0.75,0.0699171,0,1762.11
1495267940.633038481,4,1,0,0,0.75,0.0699171,0,1762.11
1495267940.639706675,4,1,0,0,0.75,0.0699171,0,1762.11
1495267940.646368203,4,1,0,0,0.75,0.0699171,-0.00281489,1750.33
1495267940.653041939,4,1,0,0,0.75,0.0699171,0,1750.33
1495267940.659708717,4,1,0,0,0.75,0.0699171,0,1750.33
1495267940.666382286,4,1,0,0,0.75,0.0699171,0,1750.33
1495267940.673227895,4,1,0,0,0.75,0.0699171,0,1750.33
1495267940.679731174,4,1,0,0,0.75,0.0689606,0,1750.33
1495267940.686371119,4,1,0,0,0.75,0.0689606,0,1750.33
1495267940.693019772,4,1,0,0,0.75,0.0689606,0,1750.33
1495267940.699714758,4,1,0,0,0.75,0.0689606,0,1750.33
1495267940.706379827,4,1,0,0,0.75,0.0689606,0,1750.33
1495267940.713043855,4,1,0,0,0.75,0.0679133,0,1750.33
1495267940.719701049,4,1,0,0,0.75,0.0679133,0,1750.33
1495267940.726374785,4,1,0,0,0.75,0.0679133,0,1750.33
1495267940.733028521,4,1,0,0,0.75,0.0679133,0,1750.33
1495267940.739708507,4,1,0,0,0.75,0.0679133,0,1750.33
1495267940.746370410,4,1,0,0,0.75,0.0668903,0,1750.33
1495267940.753036937,4,1,0,0,0.75,0.0668903,0,1750.33
1495267940.759727006,4,1,0,0,0.75,0.0668903,0,1750.33
1495267940.766398367,4,1,0,0,0.75,0.0668903,0,1750.33
1495267940.773017729,4,1,0,0,0.75,0.0668903,-0.00281489,1739.58
1495267940.779719173,4,1,0,0,0.75,0.0663025,0,1739.58
1495267940.786389159,4,1,0,0,0.75,0.0663025,0,1739.58
1495267940.793051436,4,1,0,0,0.75,0.0663025,0,1739.58
1495267940.799730047,4,1,0,0,0.75,0.0663025,0,1739.58
1495267940.806428366,4,1,0,0,0.75,0.0663025,0,1739.58
1495267940.813018811,4,1,0,0,0.75,0.0663025,0,1739.58
1495267940.819833129,4,1,0,0,0.75,0.0653455,0,1739.58
1495267940.826382450,4,1,0,0,0.75,0.0653455,0,1739.58
1495267940.833047769,4,1,0,0,0.75,0.0653455,0,1739.58
1495267940.839698422,4,1,0,0,0.75,0.0653455,0,1739.58
1495267940.846388574,4,1,0,0,0.75,0.0653455,0,1739.58
1495267940.853048269,4,1,0,0,0.75,0.0653455,0,1739.58
1495267940.859714296,4,1,0,0,0.75,0.0643215,0,1739.58
1495267940.866376282,4,1,0,0,0.75,0.0643215,0,1739.58
1495267940.873051518,4,1,0,0,0.75,0.0643215,0,1739.58
1495267940.879697880,4,1,0,0,0.75,0.0643215,0,1739.58
1495267940.886383490,4,1,0,0,0.75,0.0643215,0,1739.58
1495267940.893040476,4,1,0,0,0.75,0.0643215,0,1739.58
1495267940.899738546,4,1,0,0,0.75,0.0633028,0,1739.58
1495267940.906438448,4,1,0,0,0.75,0.0633028,-0.00281489,1730.96
1495267940.913035768,4,1,0,0,0.75,0.0633028,0,1730.96
1495267940.919700295,4,1,0,0,0.75,0.0633028,0,1730.96
1495267940.926385031,4,1,0,0,0.75,0.0633028,0,1730.96
1495267940.933127558,4,1,0,0,0.75,0.0633028,0,1730.96
1495267940.939812461,4,1,0,0,0.75,0.0633028,0,1730.96
1495267940.946376323,4,1,0,0,0.75,0.0633028,0,1730.96
1495267940.953231515,4,1,0,0,0.75,0.0624099,0,1730.96
1495267940.959711795,4,1,0,0,0.75,0.0624099,0,1730.96
1495267940.966323531,4,1,0,0,0.75,0.0624099,0,1730.96
1495267940.973002684,4,1,0,0,0.75,0.0624099,0,1730.96
1495267940.979710669,4,1,0,0,0.75,0.061827,0,1730.96
1495267940.986379697,4,1,0,0,0.75,0.061827,0,1730.96
1495267940.993046683,4,1,0,0,0.75,0.061827,0,1730.96
1495267940.999695127,4,1,0,0,0.75,0.061827,0,1730.96
1495267941.006375738,4,1,0,0,0.75,0.061827,0,1730.96
1495267941.013030849,4,1,0,0,0.75,0.061827,0,1730.96
1495267941.019709335,4,1,0,0,0.75,0.0611927,0,1730.96
1495267941.026369113,4,1,0,0,0.75,0.0611927,0,1730.96
1495267941.033061640,4,1,0,0,0.75,0.0611927,0,1730.96
1495267941.039718210,4,1,0,0,0.75,0.0611927,-0.00281489,1720
1495267941.046385946,4,1,0,0,0.75,0.0611927,0,1720
1495267941.053063973,4,1,0,0,0.75,0.0611927,0,1720
1495267941.059727418,4,1,0,0,0.75,0.0605582,0,1720
1495267941.066434737,4,1,0,0,0.75,0.0605582,0,1720
1495267941.073071890,4,1,0,0,0.75,0.0605582,0,1720
1495267941.079714501,4,1,0,0,0.75,0.0605582,0,1720
1495267941.086375112,4,1,0,0,0.75,0.0605582,0,1720
1495267941.093036181,4,1,0,0,0.75,0.0605582,0,1720
1495267941.099701917,4,1,0,0,0.75,0.059555,0,1720
1495267941.106370695,4,1,0,0,0.75,0.059555,0,1720
1495267941.113031973,4,1,0,0,0.75,0.059555,0,1720
1495267941.119698709,4,1,0,0,0.75,0.059555,0,1720
1495267941.126427444,4,1,0,0,0.75,0.059555,0,1720
1495267941.133058972,4,1,0,0,0.75,0.059555,0,1720
1495267941.139708625,4,1,0,0,0.75,0.059555,0,1720
1495267941.146372069,4,1,0,0,0.75,0.0572862,0,1720
1495267941.152998597,4,1,0,0,0.75,0.0572862,0,1720
1495267941.159712916,4,1,0,0,0.75,0.0572862,0,1720
1495267941.166406860,4,1,0,0,0.75,0.0572862,0,1720
1495267941.173084971,4,1,0,0,0.75,0.0572862,0,1720
1495267941.179743291,4,1,0,0,0.75,0.0550557,0.539316,1677.39
1495267941.186400610,4,1,0,0,0.75,0.0550557,0,1704.99
1495267941.193086762,4,1,0,0,0.75,0.0550557,0,1704.99
1495267941.199744499,4,1,0,0,0.75,0.0550557,0,1704.99
1495267941.206410735,4,1,0,0,0.75,0.0550557,0,1704.99
1495267941.215120662,4,1,0,0,0.75,0.0550557,0,1704.99
1495267941.219733623,4,1,0,0,0.75,0.0533725,0,1704.99
1495267941.226396443,4,1,0,0,0.75,0.0533725,0,1704.99
1495267941.233264802,4,1,0,0,0.75,0.0533725,0,1704.99
1495267941.239713998,4,1,0,0,0.75,0.0533725,0,1704.99
1495267941.246385859,4,1,0,0,0.75,0.0533725,0,1704.99
1495267941.253034512,4,1,0,0,0.75,0.0509787,0,1704.99
1495267941.259701623,4,1,0,0,0.75,0.0509787,0,1704.99
1495267941.266375525,4,1,0,0,0.75,0.0509787,0,1704.99
1495267941.273055636,4,1,0,0,0.75,0.0509787,0,1704.99
1495267941.279693123,4,1,0,0,0.75,0.0509787,0,1704.99
1495267941.286365692,4,1,0,0,0.75,0.0496219,0,1704.99
1495267941.293046428,4,1,0,0,0.75,0.0496219,0,1704.99
1495267941.299698080,4,1,0,0,0.75,0.0496219,0,1704.99
1495267941.306375983,4,1,0,0,0.75,0.0496219,0,1704.99
1495267941.313038302,4,1,0,0,0.75,0.0496219,0,1704.99
1495267941.319717080,4,1,0,0,0.75,0.0496219,0,1704.99
1495267941.326370108,4,1,0,0,0.75,0.0496219,0,1704.99
1495267941.333039135,4,1,0,0,0.75,0.0483956,0.631143,1675.43
1495267941.339724080,4,1,0,0,0.75,0.0483956,0,1675.43
1495267941.346397649,4,1,0,0,0.75,0.0483956,0,1675.43
1495267941.353274216,4,1,0,0,0.75,0.0483956,0,1675.43
1495267941.359705329,4,1,0,0,0.75,0.0483956,0,1675.43
1495267941.366375357,4,1,0,0,0.75,0.0483956,0,1675.43
1495267941.373005052,4,1,0,0,0.75,0.0467211,0,1675.43
1495267941.379702454,4,1,0,0,0.75,0.0467211,0,1675.43
1495267941.386368523,4,1,0,0,0.75,0.0467211,0,1675.43
1495267941.393034426,4,1,0,0,0.75,0.0467211,0,1675.43
1495267941.399704370,4,1,0,0,0.75,0.0467211,0,1675.43
1495267941.406366356,4,1,0,0,0.75,0.0467211,0,1675.43
1495267941.413034759,4,1,0,0,0.75,0.0444928,0,1675.43
1495267941.419703662,4,1,0,0,0.75,0.0444928,0,1675.43
1495267941.426397272,4,1,0,0,0.75,0.0444928,0,1675.43
1495267941.433015800,4,1,0,0,0.75,0.0444928,0,1675.43
1495267941.439716745,4,1,0,0,0.75,0.0444928,0,1675.43
1495267941.446374897,4,1,0,0,0.75,0.0444928,0,1675.43
1495267941.453003634,4,1,0,0,0.75,0.0424725,0,1675.43
1495267941.459707578,4,1,0,0,0.75,0.0424725,0,1675.43
1495267941.466398980,4,1,0,0,0.75,0.0424725,0.560036,1642.65
1495267941.473004050,4,1,0,0,0.75,0.0424725,0,1642.65
1495267941.479714661,4,1,0,0,0.75,0.0424725,0,1642.65
1495267941.486407355,4,1,0,0,0.75,0.0399376,0,1642.65
1495267941.493268631,4,1,0,0,0.75,0.0399376,0,1642.65
1495267941.499730785,4,1,0,0,0.75,0.0399376,0,1642.65
1495267941.506414021,4,1,0,0,0.75,0.0399376,0,1642.65
1495267941.513040507,4,1,0,0,0.75,0.0399376,0,1642.65
1495267941.519700660,4,1,0,0,0.75,0.0399376,0,1642.65
1495267941.526377646,4,1,0,0,0.75,0.0399376,0,1642.65
1495267941.533011049,4,1,0,0,0.75,0.0377496,0,1642.65
1495267941.539706701,4,1,0,0,0.75,0.0377496,0,1642.65
1495267941.546375104,4,1,0,0,0.75,0.0377496,0,1642.65
1495267941.553063340,4,1,0,0,0.75,0.0377496,0,1642.65
1495267941.559712159,4,1,0,0,0.75,0.0377496,0,1642.65
1495267941.566364270,4,1,0,0,0.75,0.0377496,0,1642.65
1495267941.573018840,4,1,0,0,0.75,0.03546,0,1642.65
1495267941.579702909,4,1,0,0,0.75,0.03546,0,1642.65
1495267941.586376270,4,1,0,0,0.75,0.03546,0,1642.65
1495267941.593029089,4,1,0,0,0.75,0.03546,0,1642.65
1495267941.599689909,4,1,0,0,0.75,0.03546,0.549281,1624.78
1495267941.606383561,4,1,0,0,0.75,0.03546,0,1624.78
1495267941.613022922,4,1,0,0,0.75,0.033563,0,1624.78
1495267941.619733075,4,1,0,0,0.75,0.033563,0,1624.78
1495267941.626417810,4,1,0,0,0.75,0.033563,0,1624.78
1495267941.633032422,4,1,0,0,0.75,0.033563,0,1624.78
1495267941.639758449,4,1,0,0,0.75,0.033563,0,1624.78
1495267941.646378727,4,1,0,0,0.75,0.033563,0,1624.78
1495267941.653009047,4,1,0,0,0.75,0.0320275,0,1624.78
1495267941.659708032,4,1,0,0,0.75,0.0320275,0,1624.78
1495267941.666379060,4,1,0,0,0.75,0.0320275,0,1624.78
1495267941.673037046,4,1,0,0,0.75,0.0320275,0,1624.78
1495267941.679704074,4,1,0,0,0.75,0.0320275,0,1624.78
1495267941.686380643,4,1,0,0,0.75,0.0320275,0,1624.78
1495267941.693047337,4,1,0,0,0.75,0.0312615,0,1624.78
1495267941.699698032,4,1,0,0,0.75,0.0312615,0,1624.78
1495267941.706402892,4,1,0,0,0.75,0.0312615,0,1624.78
1495267941.713008879,4,1,0,0,0.75,0.0312615,0,1624.78
1495267941.719714198,4,1,0,0,0.75,0.0312615,0,1624.78
1495267941.726400434,4,1,0,0,0.75,0.0312615,0,1624.78
1495267941.733059920,4,1,0,0,0.75,0.0300185,0.411459,1599.78
1495267941.739711781,4,1,0,0,0.75,0.0300185,0,1599.78
1495267941.746370767,4,1,0,0,0.75,0.0300185,0,1599.78
1495267941.753012212,4,1,0,0,0.75,0.0300185,0,1599.78
1495267941.759719614,4,1,0,0,0.75,0.0300185,0,1599.78
1495267941.766390975,4,1,0,0,0.75,0.0300185,0,1599.78
1495267941.773031128,4,1,0,0,0.75,0.0289176,0,1599.78
1495267941.779696280,4,1,0,0,0.75,0.0289176,0,1599.78
1495267941.786379141,4,1,0,0,0.75,0.0289176,0,1599.78
1495267941.793013419,4,1,0,0,0.75,0.0289176,0,1599.78
1495267941.799700405,4,1,0,0,0.75,0.0289176,0,1599.78
1495267941.806421349,4,1,0,0,0.75,0.0279529,0,1599.78
1495267941.813006127,4,1,0,0,0.75,0.0279529,0,1599.78
1495267941.819702155,4,1,0,0,0.75,0.0279529,0,1599.78
1495267941.826374016,4,1,0,0,0.75,0.0279529,0,1599.78
1495267941.833043085,4,1,0,0,0.75,0.0279529,0,1599.78
1495267941.839705113,4,1,0,0,0.75,0.0263109,0,1599.78
1495267941.846372890,4,1,0,0,0.75,0.0263109,0,1599.78
1495267941.853041835,4,1,0,0,0.75,0.0263109,0,1599.78
1495267941.859704112,4,1,0,0,0.75,0.0263109,0,1599.78
1495267941.866369182,4,1,0,0,0.75,0.0263109,0,1599.78
1495267941.873004293,4,1,0,0,0.75,0.0263109,0.323565,1577.3
1495267941.879745278,3,1,0,0,0.75,0.0237577,0,1577.3
1495267942.013029790,3,0,0,0.2544,0.0503199,0,0.325271,1571.3
1495267942.153004205,3,0,0,0.2516,0.0486773,0,0.295992,1561.18
1495267942.279704230,3,0,0,0.2492,0.0627901,0,0.223566,1559.35
1495267942.419726477,3,0,0,0.2516,0.0722288,0,0.193868,1560.71
1495267942.566415877,3,0,0,0.2544,0.0764809,0,0.124749,1559.85
1495267942.706419250,3,0,0,0.2544,0.0883175,0,0.11476,1557.4
1495267942.853007484,3,0,0,0.2492,0.0937023,0,0.123502,1548.46
1495267942.993021231,3,0,0,0.2412,0.0881504,0,0.0937742,1523.47
1495267943.126398117,3,0,0,0.2356,0.088982,0,0.082777,1506.55
1495267943.273089851,3,0,0,0.2256,0.091644,0,0.0641953,1480.64
1495267943.413084807,3,0,0,0.2108,0.0937673,0,0.0834058,1446.31
1495267943.566375902,3,0,0,0.1992,0.0936777,0,0.0594632,1418.78
1495267943.713097093,3,0,0,0.1904,0.0936708,0,0.0335542,1392.77
1495267943.853035799,3,0,0,0.1796,0.100485,0,0.0341867,1360.46
1495267943.993070922,3,0,0,0.1688,0.0981141,0,0.0237453,1336.03
1495267944.139703864,3,0,0,0.1588,0.0983583,0,-0.00316658,1311.73
1495267944.279731819,3,0,0,0.1472,0.0975986,0,0.014249,1282.44
1495267944.426414428,3,0,0,0.14,0.102929,0,0.0158323,1259.66
1495267944.586389383,3,0,0,0.1308,0.0997126,0,-0.0117167,1236.76
1495267944.746374631,3,0,0,0.1188,0.0953397,0,0.0101333,1208.96
1495267944.906403419,3,0,0,0.106,0.0882981,0,-0.0139325,1177.99
1495267945.039725931,3,0,0,0.0996,0.0864692,0,-0.0202638,1163.07
1495267945.326401704,3,0,0,0.0832,0.085672,0,-0.0227961,1121.16
1495267945.473035937,3,0,0,0.076,0.0857337,0,-0.00823322,1103.36
1495267945.612994894,3,0,0,0.0708,0.081408,0,-0.0113995,1087.08
1495267945.746376863,3,0,0,0.064,0.0764728,0,-0.00538336,1071.13
1495267945.886407194,3,0,0,0.06,0.0715681,0,-0.0170983,1061.12
1495267946.033063302,3,0,0,0.0564,0.0711379,0,-0.033238,1052.95
1495267946.193038883,3,0,0,0.0536,0.0708359,0,-0.0180478,1046.26
1495267946.346421019,3,0,0,0.0488,0.0698667,0,-0.0155151,1033.81
1495267946.493030795,3,0,0,0.0464,0.0574021,0,-0.0199474,1025.36
1495267946.619696987,3,0,0,0.0416,0.0572948,0,-0.0218464,1014.59
1495267946.760119481,3,1,0,0.0316432,0.75,-0.00242232,-0.0161488,1005.48
1495267946.899695149,3,1,0,0.0295241,0.75,-0.00398908,-0.0265938,998.414
1495267947.046370215,3,1,0,0.0272109,0.75,-0.00427384,-0.0284923,990.703
1495267947.186377546,3,1,0,0.0244879,0.75,0.00113996,0.00759974,981.626
1495267947.319693099,3,1,0,0.0232183,0.75,-0.00113996,-0.00759974,977.394
1495267947.453045444,3,1,0,0.0217046,0.75,0.00170993,0.0113995,972.349
1495267947.579723845,3,1,0,0.0201527,0.75,-0.000284982,-0.00189988,967.176
1495267947.719731925,3,1,0,0.0188258,0.75,0.0023748,0.015832,962.753
1495267947.859697632,3,1,0,0.0154344,0.75,0.0029921,0.0199474,951.448
1495267947.986388032,3,1,0,-0.0472074,0.75,0.00199487,0.0132991,942.642
1495267948.133044391,3,1,0,-0.0494679,0.75,0.00161496,0.0107664,935.107
1495267948.279705291,3,1,0,-0.0529134,0.75,0.00223231,0.0148821,923.622
1495267948.419714580,3,1,0,-0.0574856,0.75,0.00341941,0.0227961,908.381
1495267948.553036592,3,1,0,-0.0610341,0.75,0.00132995,0.00886636,896.553
1495267948.699731492,3,1,0,-0.0635764,0.75,0.00170993,0.0113995,888.079
1495267948.833072461,3,1,0,-0.0653475,0.75,0.00303962,0.0202642,882.175
1495267948.966371598,3,1,0,-0.0653143,0.75,0.00218483,0.0145656,882.286
1495267949.093006791,3,1,0,-0.0637991,0.75,0.000570015,0.0038001,887.336
1495267949.233038371,3,1,0,-0.0620376,0.75,0.000190006,0.0012667,893.208
1495267949.366369174,3,1,0,-0.0589339,0.75,-0.00161496,-0.0107664,903.554
1495267949.519691102,3,1,0,-0.0540388,0.75,0.00113996,0.00759974,919.871
1495267949.653030447,3,1,0,-0.0516203,0.75,-0.000380011,-0.00253341,927.932
1495267949.786398583,3,1,0,-0.0481521,0.75,0.00142497,0.00949983,939.493
1495267949.933000568,3,1,0,-0.0442305,0.75,0.000190006,0.0012667,952.565
1495267950.066372704,3,1,0,-0.0388903,0.75,0.00261222,0.0174148,970.366
1495267950.199784840,3,1,0,-0.034692,0.75,0.00242227,0.0161485,984.36
1495267950.346370032,3,1,0,-0.0314314,0.75,0.00284964,0.0189976,995.229
1495267950.479745627,3,1,0,-0.0270287,0.75,0.00427384,0.0284923,1009.9
1495267950.613053472,3,1,0,-0.020551,0.75,0.00313451,0.0208967,1031.5
1495267950.766365150,3,1,0,-0.0173756,0.75,0.00270717,0.0180478,1042.08
1495267950.899700870,3,1,0,-0.0134773,0.75,0.00270728,0.0180485,1055.08
1495267951.033036673,3,1,0,-0.00947589,0.75,0.0029921,0.0199474,1068.41
1495267951.173040379,3,1,0,-0.00505031,0.75,0.00199492,0.0132994,1083.17
1495267951.319748904,4,1,0,-0.00193726,0.75,0.00256475,0.0170983,1093.54
1495267951.326443681,4,1,0,0,0.75,0.235619,0,1093.54
1495267951.333107375,4,1,0,0,0.75,0.235619,0,1093.54
1495267951.339701362,4,1,0,0,0.75,0.235619,0,1093.54
1495267951.346371140,4,1,0,0,0.75,0.235665,0,1093.54
1495267951.353012001,4,1,0,0,0.75,0.235665,0,1093.54
1495267951.359715111,4,1,0,0,0.75,0.235665,0,1093.54
1495267951.366371181,4,1,0,0,0.75,0.235665,0,1093.54
1495267951.373033792,4,1,0,0,0.75,0.235665,0,1093.54
1495267951.379849777,4,1,0,0,0.75,0.235666,0,1093.54
1495267951.386379222,4,1,0,0,0.75,0.235666,0,1093.54
1495267951.393000667,4,1,0,0,0.75,0.235666,0,1093.54
1495267951.399704028,4,1,0,0,0.75,0.235666,0,1093.54
1495267951.406364305,4,1,0,0,0.75,0.235666,0,1093.54
1495267951.413040291,4,1,0,0,0.75,0.235666,0,1093.54
1495267951.419701944,4,1,0,0,0.75,0.235212,0,1093.54
1495267951.426372180,4,1,0,0,0.75,0.235212,0,1093.54
1495267951.433074082,4,1,0,0,0.75,0.235212,0,1093.54
1495267951.439701568,4,1,0,0,0.75,0.235212,0,1093.54
1495267951.446365471,4,1,0,0,0.75,0.235212,0,1093.54
1495267951.453042415,4,1,0,0,0.75,0.234143,0.0215303,1100.94
1495267951.459697402,4,1,0,0,0.75,0.234143,0,1100.94
1495267951.466384887,4,1,0,0,0.75,0.234143,0,1100.94
1495267951.473039457,4,1,0,0,0.75,0.234143,0,1100.94
1495267951.480091273,4,1,0,0,0.75,0.234143,0,1100.94
1495267951.486415012,4,1,0,0,0.75,0.23225,0,1100.94
1495267951.493734117,4,1,0,0,0.75,0.23225,0,1100.94
1495267951.499714901,4,1,0,0,0.75,0.23225,0,1100.94
1495267951.506368595,4,1,0,0,0.75,0.23225,0,1100.94
1495267951.513030956,4,1,0,0,0.75,0.23225,0,1100.94
1495267951.519717400,4,1,0,0,0.75,0.23225,0,1100.94
1495267951.526380970,4,1,0,0,0.75,0.230459,0,1100.94
1495267951.533034122,4,1,0,0,0.75,0.230459,0,1100.94
1495267951.539708150,4,1,0,0,0.75,0.230459,0,1100.94
1495267951.546361469,4,1,0,0,0.75,0.230459,0,1100.94
1495267951.553037914,4,1,0,0,0.75,0.230459,0,1100.94
1495267951.559701941,4,1,0,0,0.75,0.228089,0,1100.94
1495267951.566369261,4,1,0,0,0.75,0.228089,0,1100.94
1495267951.573035288,4,1,0,0,0.75,0.228089,0,1100.94
1495267951.579712066,4,1,0,0,0.75,0.228089,0,1100.94
1495267951.586380802,4,1,0,0,0.75,0.228089,-0.00569994,1105.67
1495267951.593177078,4,1,0,0,0.75,0.228089,0,1105.67
1495267951.599703274,4,1,0,0,0.75,0.225407,0,1105.67
1495267951.606372677,4,1,0,0,0.75,0.225407,0,1105.67
1495267951.613020079,4,1,0,0,0.75,0.225407,0,1105.67
1495267951.619713565,4,1,0,0,0.75,0.225407,0,1105.67
1495267951.626375385,4,1,0,0,0.75,0.225407,0,1105.67
1495267951.633033537,4,1,0,0,0.75,0.225407,0,1105.67
1495267951.639952063,4,1,0,0,0.75,0.223757,0,1105.67
1495267951.646390676,4,1,0,0,0.75,0.223757,0,1105.67
1495267951.653032662,4,1,0,0,0.75,0.223757,0,1105.67
1495267951.659698023,4,1,0,0,0.75,0.223757,0,1105.67
1495267951.666430633,4,1,0,0,0.75,0.223757,0,1105.67
1495267951.673049161,4,1,0,0,0.75,0.223757,0,1105.67
1495267951.679713023,4,1,0,0,0.75,0.222575,0,1105.67
1495267951.686386675,4,1,0,0,0.75,0.222575,0,1105.67
1495267951.693041370,4,1,0,0,0.75,0.222575,0,1105.67
1495267951.699708897,4,1,0,0,0.75,0.222575,0,1105.67
1495267951.706369133,4,1,0,0,0.75,0.222575,0,1105.67
