time,x,y,z,roll,pitch,yaw,framenum,valid
26.939113,-0.48653,-1.23045,1.01327,-0.0219944,0.0241185,-0.382857,-1,0
27.073034,-0.48653,-1.23045,1.01327,-0.0219944,0.0241185,-0.382857,-1,0
27.206892,-0.48282,-1.3832,0.996272,0.0361689,0.0988411,-0.312401,35,0
27.340750,-0.483278,-1.38377,0.998961,0.0366411,0.100016,-0.312124,-1,0
27.508073,-0.448899,-1.42137,1.04093,0.0185541,0.0423667,-0.32755,-1,0
27.575002,-0.448899,-1.42137,1.04093,0.0185541,0.0423667,-0.32755,-1,0
32.703611,-0.14489,-1.48914,1.0297,0.123089,0.154352,-0.392333,-1,0
32.804004,-0.183501,-1.4185,1.0331,0.0606239,0.18061,-0.422398,-1,0
33.004791,-0.217089,-1.34226,1.03636,0.0571998,0.148905,-0.438143,-1,0
33.071720,-0.217089,-1.34226,1.03636,0.0571998,0.148905,-0.438143,-1,0
33.105185,-0.217089,-1.34226,1.03636,0.0571998,0.148905,-0.438143,-1,0
33.172114,-0.217089,-1.34226,1.03636,0.0571998,0.148905,-0.438143,-1,0
33.239043,-0.217089,-1.34226,1.03636,0.0571998,0.148905,-0.438143,-1,0
33.372901,-0.291555,-1.1922,1.0548,0.102038,0.105371,-0.594971,-1,0
33.439830,-0.291555,-1.1922,1.0548,0.102038,0.105371,-0.594971,-1,0
33.473294,-0.291555,-1.1922,1.0548,0.102038,0.105371,-0.594971,-1,0
33.540223,-0.291555,-1.1922,1.0548,0.102038,0.105371,-0.594971,-1,0
33.607152,-0.291555,-1.1922,1.0548,0.102038,0.105371,-0.594971,-1,0
33.741010,-0.346819,-0.981941,1.04958,0.00916451,0.126585,-0.567687,-1,0
33.841404,-0.346819,-0.981941,1.04958,0.00916451,0.126585,-0.567687,-1,0
33.908333,-0.346819,-0.981941,1.04958,0.00916451,0.126585,-0.567687,-1,0
33.975262,-0.346819,-0.981941,1.04958,0.00916451,0.126585,-0.567687,-1,0
34.042223,-0.346819,-0.981941,1.04958,0.00916451,0.126585,-0.567687,-1,0
34.109247,-0.346819,-0.981941,1.04958,0.00916451,0.126585,-0.567687,-1,0
34.277077,-0.341393,-0.721526,1.03057,-0.00479368,0.0875719,-0.576726,-1,0
34.344260,-0.341393,-0.721526,1.03057,-0.00479368,0.0875719,-0.576726,-1,0
34.411443,-0.341393,-0.721526,1.03057,-0.00479368,0.0875719,-0.576726,-1,0
34.478626,-0.341393,-0.721526,1.03057,-0.00479368,0.0875719,-0.576726,-1,0
34.545809,-0.341393,-0.721526,1.03057,-0.00479368,0.0875719,-0.576726,-1,0
34.646584,-0.102453,0.229126,1.04548,0.045909,0.0706624,-0.647054,-1,0
34.713767,-0.102453,0.229126,1.04548,0.045909,0.0706624,-0.647054,-1,0
34.848133,-0.102453,0.229126,1.04548,0.045909,0.0706624,-0.647054,-1,0
34.915316,-0.102453,0.229126,1.04548,0.045909,0.0706624,-0.647054,-1,0
34.948907,-0.102453,0.229126,1.04548,0.045909,0.0706624,-0.647054,-1,0
35.150456,0.229745,1.31907,1.01452,0.02176,0.131636,-0.658344,42,0
35.217576,0.245881,1.34954,1.0311,0.00743994,0.136892,-0.655492,-1,0
35.318065,0.305813,1.41319,1.0397,0.0507021,0.109512,-0.659103,43,0
35.384994,0.325088,1.44767,1.02199,0.0605652,0.101136,-0.660479,-1,0
35.518852,0.348723,1.46588,1.0088,0.0381917,0.118822,-0.634562,44,0
35.585781,0.372419,1.49683,1.00964,0.0216424,0.122955,-0.638252,-1,0
35.652710,0.396461,1.52438,0.999548,0.0231264,0.122924,-0.645665,45,0
35.753103,0.446779,1.58916,0.943742,0.0720794,0.106034,-0.623198,46,0
35.820032,-0.130395,0.0164424,1.10908,0.0515339,0.158045,-0.259307,-1,0
35.886961,-0.117003,0.0463063,1.10785,0.0307743,0.163507,-0.244003,-1,0
36.020819,-0.124695,0.0634938,1.09352,0.0214713,0.152133,-0.176512,47,0
36.054284,-0.170779,0.127778,1.14271,0.0373936,0.144933,-0.205027,-1,0
36.121213,-0.153698,0.162254,1.1413,0.0444152,0.127853,-0.196438,48,0
36.188142,-0.154721,0.15897,1.14048,0.0560821,0.10947,-0.203793,-1,0
36.322000,-0.130959,0.197527,1.12738,0.0549976,0.106153,-0.155287,49,0
36.388929,-0.125598,0.207166,1.15385,0.0476019,0.107517,-0.173489,-1,0
36.455858,-0.114024,0.234631,1.14861,0.039715,0.0979989,-0.205707,50,0
36.556251,-0.100193,0.251388,1.16392,0.0628592,0.102643,-0.235004,51,0
36.623180,-0.0926431,0.266267,1.1659,0.0703817,0.0862306,-0.241197,-1,0
36.690109,-0.0714779,0.275092,1.17617,0.0614718,0.0881762,-0.231281,-1,0
36.757038,-0.0517384,0.288664,1.17257,0.0526477,0.0833724,-0.215381,52,0
36.857495,-0.0236195,0.298912,1.17893,0.102235,0.086522,-0.182146,53,0
36.924551,-0.0139222,0.292855,1.18022,0.111375,0.0818121,-0.176761,-1,0
36.991734,0.00353938,0.310562,1.18419,0.100834,0.0733448,-0.181999,-1,0
37.058917,0.0239713,0.313408,1.1936,0.0696931,0.0721228,-0.173125,54,0
37.193283,0.0473812,0.319622,1.19734,0.013014,0.0902512,-0.188169,55,0
37.226875,0.0525286,0.325478,1.17672,0.015851,0.0771079,-0.199417,-1,0
37.294058,0.0618571,0.328123,1.16806,0.020399,0.07076,-0.201264,-1,0
37.361241,0.0737115,0.336028,1.14039,-0.00298646,0.0461864,-0.204237,56,0
37.428424,0.0839038,0.335478,1.10289,-0.0515717,0.0276316,-0.201686,57,0
37.562790,0.0798972,0.334773,1.09652,-0.0453932,0.0232293,-0.203947,-1,0
37.596381,0.104258,0.349428,0.919701,-0.0735156,0.0266288,-0.20487,58,0
37.663564,0.109638,0.357571,0.877707,-0.0170303,0.0335014,-0.199794,59,0
37.730747,0.122378,0.356486,0.827776,-0.00242608,-0.00735389,-0.196261,-1,0
37.865113,0.122378,0.356486,0.827776,-0.00242608,-0.00735389,-0.196261,-1,0
37.932296,0.122378,0.356486,0.827776,-0.00242608,-0.00735389,-0.196261,-1,0
37.965856,0.122378,0.356486,0.827776,-0.00242608,-0.00735389,-0.196261,-1,0
38.099936,0.122378,0.356486,0.827776,-0.00242608,-0.00735389,-0.196261,-1,0
38.166833,0.122378,0.356486,0.827776,-0.00242608,-0.00735389,-0.196261,-1,0
38.333997,0.429857,1.48406,0.248863,-0.0769043,0.096353,-0.791841,61,0
38.467728,0.424938,1.48365,0.250205,-0.0775167,0.0974069,-0.790103,-1,0
38.534594,0.424938,1.48365,0.250205,-0.0775167,0.0974069,-0.790103,-1,0
38.601459,0.424938,1.48365,0.250205,-0.0775167,0.0974069,-0.790103,-1,0
38.668325,0.424938,1.48365,0.250205,-0.0775167,0.0974069,-0.790103,-1,0
38.768623,0.424938,1.48365,0.250205,-0.0775167,0.0974069,-0.790103,-1,0
38.902354,0.695023,2.45991,0.103286,-0.0771131,-0.00189464,-0.791263,63,0
39.036085,0.692151,2.45978,0.115298,-0.0644708,0.00379513,-0.787819,-1,0
39.102950,0.692248,2.46077,0.114431,-0.070441,0.00571586,-0.788625,-1,0
39.203407,0.692872,2.46225,0.117913,-0.0694596,0.00923896,-0.790452,-1,0
39.270495,0.692161,2.46233,0.115732,-0.0711686,0.00824483,-0.790181,-1,0
39.337646,0.692611,2.45882,0.11575,-0.06886,0.00548926,-0.789021,-1,0
39.472012,0.692289,2.45921,0.115714,-0.0676781,0.00419169,-0.7873,-1,0
39.505604,0.693141,2.46068,0.120638,-0.0695761,0.0110392,-0.79014,-1,0
39.572787,0.693142,2.46004,0.115943,-0.06973,0.00445157,-0.789873,-1,0
39.707153,0.692066,2.45993,0.116898,-0.071527,0.00857898,-0.789663,-1,0
39.774336,0.694822,2.46171,0.120267,-0.0629073,0.00851867,-0.79111,-1,0
39.807927,0.693362,2.46042,0.119112,-0.0714329,0.00883144,-0.790159,-1,0
39.942293,0.692315,2.45887,0.116517,-0.0731179,0.00759477,-0.789662,-1,0
40.009476,0.693718,2.4595,0.116897,-0.0681456,0.00597115,-0.788854,-1,0
40.076659,0.692818,2.4597,0.118342,-0.0675089,0.00851073,-0.788925,-1,0
40.177434,0.691313,2.45937,0.120415,-0.0672834,0.00954687,-0.788029,-1,0
40.244617,0.69245,2.46052,0.123037,-0.0668911,0.0122827,-0.788388,-1,0
40.378983,0.692069,2.45944,0.114501,-0.0685238,0.00398725,-0.787939,-1,0
40.446102,0.690047,2.4613,0.114822,-0.0695645,0.00721564,-0.788171,-1,0
40.513095,0.692452,2.46054,0.115525,-0.0692383,0.00584336,-0.788436,-1,0
40.613488,0.693906,2.4618,0.119808,-0.0707326,0.0103697,-0.791521,-1,0
40.680417,0.693422,2.46039,0.118075,-0.0741404,0.00750134,-0.790917,-1,0
40.747346,0.695154,2.46073,0.117356,-0.0664234,0.00701353,-0.790937,-1,0
40.881204,0.693192,2.45959,0.117221,-0.0683098,0.00668187,-0.788461,-1,0
40.948133,0.692841,2.45988,0.121153,-0.0660216,0.00994664,-0.788411,-1,0
40.981598,0.694362,2.45948,0.113106,-0.0650606,0.00187352,-0.789243,-1,0
41.115456,0.692379,2.46046,0.117092,-0.0667106,0.00680445,-0.78838,-1,0
41.182385,0.694353,2.45946,0.112318,-0.0654403,0.00155168,-0.789713,-1,0
41.249314,0.692243,2.46066,0.117078,-0.0672311,0.00720006,-0.789141,-1,0
41.349707,0.6926,2.46004,0.119824,-0.0676696,0.00959175,-0.788641,-1,0
41.416636,0.69254,2.46069,0.117503,-0.0712983,0.00835292,-0.790209,-1,0
41.483565,0.691645,2.45977,0.115595,-0.0681622,0.00406016,-0.787638,-1,0
41.617423,0.69108,2.45932,0.111404,-0.0705217,0.00495026,-0.788388,-1,0
41.684352,0.691911,2.45953,0.117446,-0.0645662,0.00682221,-0.787597,-1,0
41.717817,0.692039,2.45982,0.119121,-0.0662365,0.00848699,-0.788122,-1,0
41.851675,0.692767,2.45974,0.116701,-0.067625,0.00630984,-0.788186,-1,0
41.918604,0.692957,2.45898,0.116067,-0.0642243,0.00339193,-0.786725,-1,0
41.985533,0.692867,2.46029,0.11438,-0.0714574,0.00621118,-0.789794,-1,0
42.085990,0.694175,2.45984,0.117282,-0.0639061,0.00585209,-0.788588,-1,0
42.153109,0.69124,2.45877,0.104833,-0.0587228,-0.0113295,-0.784919,-1,0
42.287475,0.69474,2.4615,0.116443,-0.0725801,0.00619868,-0.791516,-1,0
42.354658,0.694938,2.45979,0.111922,-0.0565738,-0.00575701,-0.78915,-1,0
42.421841,0.694029,2.46146,0.120391,-0.0696811,0.00989699,-0.790385,-1,0
42.522616,0.69297,2.46189,0.121929,-0.0677541,0.010978,-0.789625,-1,0
42.589799,0.692063,2.4602,0.116936,-0.0657741,0.00525833,-0.788037,-1,0
42.724165,0.692583,2.46112,0.114752,-0.0619253,0.00192135,-0.788193,-1,0
42.791348,0.693934,2.46121,0.121885,-0.0724352,0.0114667,-0.792043,-1,0
42.824939,0.691869,2.4604,0.112575,-0.0590842,-0.00180836,-0.787362,-1,0
42.959305,0.690815,2.45907,0.119658,-0.0701728,0.00986936,-0.78805,-1,0
43.026488,0.694999,2.45941,0.123673,-0.0744552,0.0116188,-0.791628,-1,0
43.093671,0.693691,2.4604,0.120631,-0.0703397,0.00863781,-0.790065,-1,0
43.194414,0.692702,2.45968,0.119416,-0.0678733,0.00754189,-0.788816,-1,0
43.261470,0.692425,2.45898,0.113897,-0.0596908,0.000954339,-0.786816,-1,0
43.395265,0.692101,2.45935,0.111422,-0.0619303,-0.00171252,-0.786698,-1,0
43.462130,0.692236,2.45915,0.118119,-0.0690358,0.00793235,-0.788608,-1,0
43.528996,0.692586,2.46061,0.116001,-0.0650601,0.00414239,-0.78904,-1,0
43.629294,0.69179,2.45791,0.104973,-0.0762916,-0.00136421,-0.790855,-1,0
43.696159,0.691748,2.45925,0.11497,-0.0631283,0.0020891,-0.787469,-1,0
43.763025,0.692472,2.45993,0.118934,-0.0668201,0.00770153,-0.788755,-1,0
43.896756,0.695812,2.46114,0.122089,-0.070819,0.0117947,-0.79209,-1,0
43.963621,0.693331,2.46268,0.119689,-0.0699054,0.0102889,-0.790366,-1,0
43.997054,0.692363,2.46244,0.122638,-0.0697389,0.0125121,-0.78846,-1,0
44.130785,0.691942,2.46109,0.122313,-0.0671838,0.010333,-0.787034,-1,0
44.197651,0.69302,2.46237,0.114501,-0.0684593,0.00524051,-0.78932,-1,0
44.264516,0.692703,2.46032,0.120831,-0.0702896,0.0103912,-0.787956,-1,0
44.364973,0.69131,2.46019,0.120496,-0.0702593,0.00996145,-0.787382,-1,0
44.432061,0.692363,2.45982,0.119873,-0.0685904,0.0081085,-0.787444,-1,0
44.499212,0.693126,2.46108,0.119124,-0.0697035,0.00952944,-0.788117,-1,0
44.633673,0.692158,2.45917,0.118534,-0.0720921,0.00822123,-0.787672,-1,0
44.700920,0.69399,2.46176,0.118637,-0.0698758,0.0090849,-0.788716,-1,0
44.801790,0.692891,2.46117,0.119058,-0.0678719,0.00938257,-0.787606,-1,0
44.869036,0.69253,2.46322,0.121008,-0.0690143,0.010936,-0.788619,-1,0
45.003529,0.691395,2.46239,0.120643,-0.0709418,0.010186,-0.787929,-1,0
45.070776,0.692302,2.4633,0.120255,-0.068554,0.0104613,-0.788752,-1,0
45.104399,0.691168,2.46207,0.114218,-0.071344,0.00628817,-0.787334,-1,0
45.238892,0.691786,2.46232,0.124209,-0.0679318,0.01375,-0.787173,-1,0
45.306075,0.691761,2.46048,0.119786,-0.0696734,0.00882797,-0.7871,-1,0
45.373131,0.69131,2.46017,0.123464,-0.0715146,0.0122415,-0.78709,-1,0
45.473588,0.693076,2.46093,0.121702,-0.0679838,0.0122,-0.789245,-1,0
45.540485,0.69527,2.46191,0.119943,-0.0686766,0.0100984,-0.791483,-1,0
45.607351,0.692152,2.45775,0.112383,-0.0685326,0.00112382,-0.787658,-1,0
45.741082,0.695135,2.45981,0.113627,-0.0656487,0.00249479,-0.789261,-1,0
45.807947,0.69224,2.45856,0.110913,-0.0585576,-0.00432806,-0.785318,-1,0
45.841380,0.693258,2.45949,0.126047,-0.0693651,0.0137594,-0.788833,-1,0
45.908245,0.690532,2.45748,0.108814,-0.0632819,-0.00312113,-0.784875,-1,0
46.041976,0.695426,2.46085,0.119632,-0.0684715,0.00850898,-0.791547,-1,0
46.108842,0.693293,2.4564,0.110191,-0.0663703,-0.0019595,-0.785516,-1,0
46.209140,0.69213,2.4595,0.115884,-0.0612622,0.0028202,-0.786912,-1,0
46.276006,0.69248,2.46049,0.122227,-0.0682328,0.0125141,-0.788735,-1,0
46.342871,0.69604,2.46045,0.12264,-0.0712578,0.011125,-0.791375,-1,0
46.476602,0.694322,2.46094,0.120674,-0.071237,0.00979255,-0.791653,-1,0
46.543499,0.69324,2.46069,0.117041,-0.0638814,0.00535802,-0.788552,-1,0
46.610492,0.691474,2.45776,0.113958,-0.0624364,0.00132042,-0.785384,-1,0
46.711203,0.694241,2.45908,0.114166,-0.0655034,0.00229941,-0.788761,-1,0
46.778386,0.693149,2.45876,0.115696,-0.064318,0.00303035,-0.787532,-1,0
46.912752,0.693746,2.46237,0.122226,-0.0698714,0.0122802,-0.790667,-1,0
46.946343,0.695134,2.46076,0.119158,-0.0661066,0.00795627,-0.790713,-1,0
47.013526,0.693511,2.46051,0.12165,-0.0689398,0.0119373,-0.789743,-1,0
47.147892,0.692433,2.45906,0.111231,-0.0580775,-0.00185073,-0.786189,-1,0
47.215075,0.691174,2.45901,0.111473,-0.0635277,-0.00129999,-0.785491,-1,0
47.282258,0.694724,2.46003,0.119165,-0.0723866,0.00875621,-0.791203,-1,0
47.383033,0.692624,2.46058,0.121697,-0.0679881,0.012571,-0.789139,-1,0
47.450216,0.695,2.46076,0.119255,-0.0693253,0.00809831,-0.791244,-1,0
47.517399,0.69412,2.46031,0.119465,-0.073799,0.00863091,-0.791486,-1,0
47.651765,0.692537,2.46209,0.122595,-0.0710833,0.0113329,-0.791306,-1,0
47.685356,0.694692,2.46018,0.11689,-0.06978,0.00502577,-0.79187,-1,0
47.752539,0.694171,2.46314,0.121058,-0.0706528,0.0110872,-0.792052,-1,0
47.886651,0.695047,2.46048,0.118888,-0.0636138,0.00584597,-0.790342,-1,0
47.953580,0.691483,2.4568,0.117469,-0.0616646,0.00389748,-0.78486,-1,0
48.020509,0.693233,2.45842,0.115685,-0.0662624,0.00440446,-0.788129,-1,0
48.120903,0.692009,2.4561,0.115109,-0.061175,0.00111787,-0.78497,-1,0
48.187832,0.692294,2.45604,0.115534,-0.0622577,0.00214762,-0.784654,-1,0
48.254761,0.692021,2.45653,0.114919,-0.063682,0.00204586,-0.785113,-1,0
48.388619,0.694246,2.46244,0.121719,-0.0683279,0.0110029,-0.791756,-1,0
48.455548,0.694494,2.4603,0.118714,-0.0719546,0.00778655,-0.791672,-1,0
48.489012,0.692696,2.45788,0.116349,-0.062613,0.0046665,-0.787525,-1,0
48.555941,0.692496,2.45932,0.121636,-0.0696929,0.012468,-0.78861,-1,0
48.689799,0.691572,2.4587,0.115704,-0.0645763,0.00404337,-0.7878,-1,0
48.756728,0.692462,2.45801,0.11169,-0.0578525,-0.00328272,-0.786951,-1,0
48.823657,0.693926,2.46031,0.119046,-0.0634671,0.00701012,-0.790037,-1,0
48.924051,0.692336,2.45899,0.116259,-0.0643481,0.00372151,-0.788653,-1,0
48.990980,0.693289,2.45872,0.117487,-0.0669317,0.00325475,-0.788985,-1,0
49.057909,0.691171,2.45789,0.119824,-0.0658521,0.0089165,-0.786596,-1,0
49.191767,0.692921,2.45972,0.117415,-0.0642557,0.00553744,-0.789136,-1,0
49.225231,0.691725,2.45452,0.110763,-0.0540939,-0.00694462,-0.784497,-1,0
49.359089,0.691315,2.45707,0.118752,-0.0712127,0.00718618,-0.787973,-1,0
49.426018,0.692831,2.46246,0.117608,-0.0665641,0.00750712,-0.790739,-1,0
49.493011,0.689662,2.45337,0.10221,-0.0568087,-0.0135124,-0.780987,-1,0
49.560035,0.690995,2.4571,0.112425,-0.0666623,0.00210653,-0.786312,-1,0
49.660683,0.692606,2.46046,0.121486,-0.0684878,0.0113489,-0.79005,-1,0
49.727866,0.690895,2.45869,0.117546,-0.0611889,0.0039706,-0.785331,-1,0
49.795112,0.69294,2.45906,0.114376,-0.0631403,0.00214624,-0.787741,-1,0
49.929605,0.691998,2.46143,0.12082,-0.0686243,0.0111441,-0.79048,-1,0
49.963228,0.690568,2.45488,0.106344,-0.0596553,-0.0110112,-0.782334,-1,0
50.030475,0.692707,2.4603,0.118141,-0.0655741,0.00645796,-0.789286,-1,0
50.164968,0.692602,2.462,0.122762,-0.0701055,0.0130941,-0.790497,-1,0
50.232214,0.69328,2.45682,0.113168,-0.0637148,-0.000218493,-0.786271,-1,0
50.333084,0.690278,2.45588,0.117166,-0.0659093,0.00448055,-0.785089,-1,0
50.400331,0.692838,2.46123,0.123562,-0.0684331,0.0121591,-0.790048,-1,0
50.467514,0.690144,2.45954,0.123873,-0.0695035,0.0145669,-0.787238,-1,0
50.601499,0.690099,2.45516,0.113387,-0.0637199,-0.000212962,-0.783178,-1,0
50.668364,0.690907,2.45958,0.116322,-0.0640482,0.00359161,-0.78693,-1,0
50.701797,0.693365,2.45931,0.116654,-0.0700377,0.00649959,-0.789798,-1,0
50.835528,0.690762,2.4554,0.113959,-0.0645903,0.000793833,-0.783506,-1,0
50.902393,0.689706,2.46079,0.125294,-0.0681761,0.0142024,-0.787857,-1,0
51.036124,0.693482,2.4583,0.114579,-0.0579118,-0.00285603,-0.787161,-1,0
51.102990,0.695406,2.46097,0.124061,-0.0662847,0.0105031,-0.791368,-1,0
51.136423,0.692767,2.45881,0.118216,-0.0641665,0.00555194,-0.787278,-1,0
51.270154,0.691058,2.46,0.121194,-0.0646525,0.00860488,-0.787633,-1,0
51.337019,0.692224,2.45959,0.116505,-0.0628039,0.00337954,-0.787868,-1,0
51.403885,0.689008,2.45544,0.115068,-0.0642923,0.00202405,-0.782993,-1,0
51.504183,0.690388,2.4597,0.114842,-0.0626728,0.00134361,-0.785471,-1,0
51.571048,0.691058,2.45746,0.117674,-0.0620063,0.00557432,-0.785376,-1,0
51.637977,0.692065,2.45884,0.113597,-0.0741955,0.00443974,-0.789663,-1,0
51.705033,0.691182,2.4592,0.118351,-0.0624418,0.00519538,-0.786812,-1,0
51.839272,0.692879,2.45894,0.117914,-0.0632681,0.00429938,-0.787468,-1,0
51.872832,0.689939,2.45566,0.113883,-0.0657942,0.00114568,-0.783756,-1,0
51.940015,0.692546,2.45975,0.120194,-0.0673003,0.00866758,-0.789551,-1,0
52.074381,0.689699,2.45454,0.112772,-0.07099,0.00138804,-0.784295,-1,0
52.141564,0.690777,2.4565,0.117123,-0.0640258,0.00418972,-0.785019,-1,0
52.208747,0.690832,2.45743,0.114665,-0.0639149,0.00237506,-0.786031,-1,0
52.309522,0.692074,2.45885,0.114247,-0.0696362,0.00267174,-0.788294,-1,0
52.376705,0.692453,2.45862,0.116587,-0.0664504,0.00393608,-0.788466,-1,0
52.511071,0.690241,2.45567,0.110795,-0.0661069,-0.00151126,-0.783863,-1,0
52.578254,0.689455,2.45469,0.112901,-0.0647734,-7.63372e-06,-0.783184,-1,0
52.611845,0.691938,2.45506,0.119368,-0.0563627,0.00180975,-0.784395,-1,0
52.746211,0.692605,2.45956,0.117114,-0.0734091,0.00726669,-0.790052,-1,0
52.813394,0.690362,2.45498,0.109255,-0.0586039,-0.00749281,-0.782748,-1,0
52.880514,0.692403,2.45833,0.124838,-0.0697625,0.0133352,-0.78886,-1,0
52.980971,0.689782,2.45529,0.11031,-0.0664842,-0.00193942,-0.78334,-1,0
53.047900,0.687589,2.45485,0.110481,-0.070034,-0.000108672,-0.783072,-1,0
53.114829,0.691662,2.4579,0.112646,-0.0617756,-0.000661357,-0.78647,-1,0
53.248687,0.690384,2.4593,0.119308,-0.0724689,0.0104315,-0.788022,-1,0
53.315616,0.692086,2.45995,0.123912,-0.0670155,0.0131182,-0.788339,-1,0
53.349080,0.693063,2.45909,0.115553,-0.0736378,0.00491637,-0.790185,-1,0
53.482938,0.690581,2.45485,0.11345,-0.064849,0.000166659,-0.783475,-1,0
53.549867,0.690357,2.4566,0.112726,-0.0697733,0.00222748,-0.786091,-1,0
53.616796,0.689442,2.45563,0.113591,-0.0658429,0.00141314,-0.783359,-1,0
53.750654,0.69074,2.4574,0.116781,-0.0630662,0.00279262,-0.785029,-1,0
53.784119,0.692165,2.45728,0.114555,-0.0608119,0.000513008,-0.785869,-1,0
53.851048,0.689521,2.45344,0.109894,-0.0605391,-0.00603976,-0.781267,-1,0
53.984906,0.692956,2.46004,0.119935,-0.0685923,0.00853975,-0.789812,-1,0
54.051835,0.693138,2.45998,0.118824,-0.0711464,0.00860039,-0.790396,-1,0
54.118764,0.691298,2.45819,0.121988,-0.0686224,0.0115746,-0.787564,-1,0
54.219157,0.692831,2.45765,0.120402,-0.0702763,0.0103346,-0.78867,-1,0
54.286086,0.692573,2.45899,0.118003,-0.0711312,0.00845158,-0.789678,-1,0
54.353015,0.693058,2.46008,0.12188,-0.0669205,0.0101185,-0.789653,-1,0
54.486937,0.692177,2.45961,0.123743,-0.069685,0.0125906,-0.78958,-1,0
54.520496,0.691383,2.45968,0.123785,-0.0705639,0.0130548,-0.788692,-1,0
54.654735,0.690372,2.45743,0.117001,-0.0653707,0.00485947,-0.785117,-1,0
54.721855,0.68991,2.45538,0.116646,-0.066288,0.00458186,-0.78383,-1,0
54.788974,0.692195,2.45564,0.1111,-0.0588572,-0.00430435,-0.784354,-1,0
54.856094,0.689502,2.45331,0.109298,-0.0645498,-0.00277459,-0.782558,-1,0
54.956773,0.692826,2.45812,0.110536,-0.0600299,-0.00481726,-0.787102,-1,0
55.023893,0.690382,2.45536,0.11156,-0.0665423,-0.000356332,-0.783663,-1,0
55.158132,0.692846,2.46093,0.123287,-0.067825,0.011069,-0.790113,-1,0
55.225251,0.693083,2.46277,0.115733,-0.0742522,0.00730829,-0.793178,-1,0
55.258811,0.69019,2.45404,0.110873,-0.0649713,-0.00185669,-0.783048,-1,0
55.393050,0.68925,2.4549,0.116105,-0.0645553,0.00247342,-0.782671,-1,0
55.460169,0.689419,2.45581,0.103512,-0.0580013,-0.013599,-0.782041,-1,0
55.527289,0.688992,2.45889,0.120581,-0.0707785,0.0111194,-0.78688,-1,0
55.627968,0.692929,2.45909,0.119523,-0.0698603,0.00933432,-0.789528,-1,0
55.695088,0.69179,2.45791,0.104973,-0.0762916,-0.00136421,-0.790855,-1,0
55.762207,0.688191,2.45317,0.108464,-0.0702465,-0.00160853,-0.782688,-1,0
55.896446,0.689963,2.45666,0.114951,-0.0618753,0.00169608,-0.784232,-1,0
55.963566,0.691688,2.45834,0.115268,-0.0652208,0.00222023,-0.786645,-1,0
55.997125,0.694007,2.46136,0.121184,-0.0650542,0.00919402,-0.791132,-1,0
56.131364,0.690662,2.45789,0.113671,-0.0650231,0.000813488,-0.785657,-1,0
56.198484,0.691038,2.45409,0.111789,-0.0651943,-0.000954337,-0.783322,-1,0
56.332596,0.690524,2.45553,0.117012,-0.0616927,0.00330262,-0.78359,-1,0
56.366092,0.692051,2.46092,0.118097,-0.0723017,0.0090137,-0.790709,-1,0
56.433021,0.691882,2.45956,0.118866,-0.0678332,0.00747544,-0.788732,-1,0
56.566879,0.692656,2.45815,0.112421,-0.057355,-0.0030566,-0.786343,-1,0
56.633808,0.691491,2.4599,0.121611,-0.0684174,0.00989247,-0.789085,-1,0
56.700737,0.690829,2.45922,0.122556,-0.0682703,0.0112671,-0.787373,-1,0
56.801131,0.694596,2.46037,0.124802,-0.0682956,0.011511,-0.79085,-1,0
56.868060,0.693021,2.45937,0.119876,-0.0705991,0.0091888,-0.789736,-1,0
56.934989,0.690045,2.45453,0.111173,-0.0663924,-0.00101842,-0.783442,-1,0
57.068847,0.692118,2.45593,0.113546,-0.0584089,-0.0026779,-0.784558,-1,0
57.102311,0.690346,2.45489,0.112454,-0.0638257,-0.00064641,-0.784137,-1,0
57.236169,0.690128,2.45416,0.114373,-0.0684059,0.00290571,-0.783385,-1,0
57.303098,0.691939,2.4609,0.117994,-0.0722358,0.00925152,-0.790714,-1,0
57.370027,0.692916,2.45859,0.11435,-0.057418,-0.001745,-0.78652,-1,0
57.470421,0.689237,2.45472,0.111068,-0.065649,-0.000765485,-0.782984,-1,0
57.537350,0.692988,2.45921,0.117983,-0.0718277,0.00830165,-0.789859,-1,0
57.604279,0.692747,2.45922,0.120783,-0.0683233,0.00935252,-0.788997,-1,0
57.738137,0.688335,2.45354,0.107301,-0.0598973,-0.00824244,-0.779729,-1,0
57.805066,0.692667,2.4585,0.118627,-0.0716784,0.00938217,-0.788729,-1,0
57.838530,0.692044,2.46047,0.120963,-0.0690067,0.010814,-0.789846,-1,0
57.972579,0.691304,2.45921,0.118954,-0.0684196,0.00952947,-0.788546,-1,0
58.039762,0.689195,2.45367,0.117833,-0.0666816,0.0046611,-0.782622,-1,0
58.174255,0.692398,2.4595,0.12361,-0.0702363,0.0120597,-0.78948,-1,0
58.207878,0.689422,2.45451,0.111565,-0.0663233,-0.000908162,-0.783036,-1,0
58.275124,0.689304,2.45502,0.116049,-0.0631141,0.00246252,-0.782931,-1,0
58.409617,0.689903,2.45579,0.110747,-0.0671424,-0.000904563,-0.784137,-1,0
58.476864,0.691182,2.45699,0.113342,-0.0635725,0.000697929,-0.784673,-1,0
58.544110,0.69151,2.45573,0.108207,-0.0542667,-0.0087144,-0.783087,-1,0
58.644980,0.690857,2.45649,0.111174,-0.0667723,-0.00101394,-0.785381,-1,0
58.712227,0.689821,2.45535,0.112375,-0.0641392,-9.71667e-05,-0.783542,-1,0
